,MAKE,YEAR,MODEL,TRIM,BODY
4623,Chevrolet,2015,Traverse,LS,CUV
4624,Chevrolet,2015,Trax,1LS,CUV
4625,Chevrolet,2015,Trax,LT,CUV
4626,Chevrolet,2015,Volt,NULL,Hatchback
4627,Chevrolet,2015,Volt,NULL,Hatchback
4628,Chrysler,2015,200,C,Sedan
4629,Chrysler,2015,200,Limited,Sedan
4630,Chrysler,2015,200,S,Sedan
4631,Chrysler,2015,300,Limited,Sedan
4632,Chrysler,2015,300,S,Sedan
4633,Chrysler,2015,300,C,Sedan
4634,Chrysler,2015,Town and Country,Touring,Minivan
4635,Chrysler,2015,Town and Country,Touring L,Minivan
4636,Chrysler,2015,Town and Country,Limited Platinum,Minivan
4637,Dodge,2015,Challenger,R/T Plus,Coupe
4638,Dodge,2015,Challenger,SXT Plus,Coupe
4639,Dodge,2015,Challenger,R/T Scat Pack,Coupe
4640,Dodge,2015,Charger,SE,Sedan
4641,Dodge,2015,Charger,R/T,Sedan
4642,Dodge,2015,Charger,SXT,Sedan
4643,Dodge,2015,Dart,GT,Sedan
4644,Dodge,2015,Dart,Aero,Sedan
4645,Dodge,2015,Dart,Limited,Sedan
4646,Audi,2015,TTS,NULL,Coupe
4647,Audi,2015,TTS Roadster,NULL,Roadster
4648,BMW,2015,2-series,228i,Coupe
4649,BMW,2015,2-series,M235i,Convertible
4650,BMW,2015,3-series,328i,Sedan
4651,BMW,2015,3-series,328i,Wagon
4652,BMW,2015,3-series,328i xDrive Gran Turismo,Hatchback
4653,BMW,2015,3-series,320i,Sedan
4654,BMW,2015,3-series,335i,Sedan
4655,BMW,2015,3-series,M3,Sedan
4656,BMW,2015,4-series,428i Gran Coupe,Sedan
4657,BMW,2015,4-series,428i,Coupe
4658,BMW,2015,4-series,435i,Convertible
4659,BMW,2015,4-series,435i,Coupe
4660,BMW,2015,4-series,M4,Coupe
4661,BMW,2015,4-series,428i,Convertible
4662,BMW,2015,5-series,535i,Sedan
4663,BMW,2015,5-series,550i,Sedan
4664,BMW,2015,5-series,M5,Sedan
4665,BMW,2015,5-series,535i Gran Turismo,Hatchback
4666,BMW,2015,6-series,640i,Convertible
4667,BMW,2015,6-series,650i Gran Coupe,Sedan
4668,BMW,2015,6-series,650i,Coupe
4669,BMW,2015,7-series,750i,Sedan
4670,BMW,2015,i3,NULL,Hatchback
4671,BMW,2015,i8,Giga World,Coupe
4672,BMW,2015,X1,sDrive28i,CUV
4673,BMW,2015,X1,xDrive35i,CUV
4674,BMW,2015,X1,sDrive28i,CUV
4675,BMW,2015,X3,sDrive28i,CUV
4676,BMW,2015,X4,xDrive35i,CUV
4677,BMW,2015,X5,xDrive35i,SUV
4678,BMW,2015,X6,xDrive35i,CUV
4679,BMW,2015,Z4,sDrive35i,Roadster
4680,BMW,2015,Z4,sDrive28i,Roadster
4681,Buick,2015,Enclave,Leather Group,CUV
4682,Buick,2015,Enclave,Convenience Group,CUV
4683,Buick,2015,Encore,NULL,CUV
4684,Buick,2015,Encore,Premium Group,CUV
4685,Buick,2015,LaCrosse,NULL,Sedan
4686,Buick,2015,LaCrosse,Leather Group,Sedan
4687,Buick,2015,Regal,GS,Sedan
4688,Buick,2015,Regal,Premium I,Sedan
4689,Buick,2015,Verano,Convenience Group,Sedan
4690,Buick,2015,Verano,Leather Group,Sedan
4691,Cadillac,2015,ATS,Luxury,Sedan
4692,Cadillac,2015,ATS,NULL,Coupe
4693,Cadillac,2015,ATS,Premium,Coupe
4694,Cadillac,2015,ATS,Standard,Sedan
4695,Cadillac,2015,CTS,V,Coupe
4696,Cadillac,2015,CTS,Performance,Sedan
4697,Cadillac,2015,CTS,Vsport,Sedan
4698,Cadillac,2015,CTS,Standard,Sedan
4699,Cadillac,2015,Escalade,Luxury,SUV
4700,Cadillac,2015,Escalade ESV,Premium,SUV
4701,Cadillac,2015,SRX,Luxury,CUV
4702,Cadillac,2015,SRX,Premium,CUV
4703,Cadillac,2015,XTS,Luxury,Sedan
4704,Cadillac,2015,XTS,Premium,Sedan
4705,Chevrolet,2015,Camaro,2LS,Coupe
4706,Chevrolet,2015,Camaro,ZL1,Coupe
4707,Chevrolet,2015,Camaro,2SS,Convertible
4708,Chevrolet,2015,Camaro,1LT,Convertible
4709,Chevrolet,2015,Camaro,ZL1,Convertible
4710,Chevrolet,2015,Camaro,Z/28,Coupe
4711,Chevrolet,2015,Camaro,1LT,Convertible
4712,Chevrolet,2015,Camaro,2LT,Convertible
4713,Chevrolet,2015,City Express,LS,Cargo Van
4714,Chevrolet,2015,City Express,LT,Cargo Van
4715,Chevrolet,2015,Colorado,LT,Crew Cab Pickup
4716,Chevrolet,2015,Colorado,LT,Ext. Cab Pickup
4717,Chevrolet,2015,Colorado,Z71,Crew Cab Pickup
4718,Chevrolet,2015,Corvette Stingray,3LT,Coupe
4719,Chevrolet,2015,Corvette Stingray,3LT,Roadster
4720,Chevrolet,2015,Corvette Stingray,3LT,Roadster
4721,Chevrolet,2015,Corvette Z06,3LZ,Coupe
4722,Chevrolet,2015,Cruze,1LT Automatic,Sedan
4723,Chevrolet,2015,Cruze,LS Automatic,Sedan
4724,Chevrolet,2015,Cruze,Eco Automatic,Sedan
4725,Chevrolet,2015,Equinox,LS,CUV
4726,Chevrolet,2015,Equinox,LTZ,CUV
4727,Chevrolet,2015,Equinox,1LT,CUV
4728,Chevrolet,2015,Express 2500 Cargo,WT,Cargo Van
4729,Chevrolet,2015,Express 3500 Passenger,Extended LT,Passenger Van
4730,Chevrolet,2015,Impala,1LT,Sedan
4731,Chevrolet,2015,Impala,LS,Sedan
4732,Chevrolet,2015,Impala,2LTZ,Sedan
4733,Chevrolet,2015,Malibu,LS,Sedan
4734,Chevrolet,2015,Malibu,1LT,Sedan
4735,Chevrolet,2015,Malibu,2LTZ,Sedan
4736,Chevrolet,2015,Silverado 1500,LT Z71,Crew Cab Pickup
4737,Chevrolet,2015,Silverado 1500,LT,Ext. Cab Pickup
4738,Chevrolet,2015,Silverado 1500,LT,Regular Cab Pickup
4739,Chevrolet,2015,Silverado 1500,WT,Ext. Cab Pickup
4740,Chevrolet,2015,Silverado 1500,LS,Crew Cab Pickup
4741,Chevrolet,2015,Silverado 1500,1WT,Crew Cab Pickup
4742,Chevrolet,2015,Silverado 1500,LT,Ext. Cab Pickup
4743,Chevrolet,2015,Silverado 1500,1WT,Regular Cab Pickup
4744,Chevrolet,2015,Silverado 1500,LTZ,Ext. Cab Pickup
4745,Chevrolet,2015,Silverado 1500,1WT,Ext. Cab Pickup
4746,Toyota,2014,RAV4,Limited,CUV
4747,Toyota,2014,RAV4,LE,CUV
4748,Toyota,2014,RAV4 EV,NULL,CUV
4749,Toyota,2014,Sequoia,SR5,SUV
4750,Toyota,2014,Sequoia,Limited,SUV
4751,Toyota,2014,Sienna,SE,Minivan
4752,Toyota,2014,Sienna,Limited,Minivan
4753,Toyota,2014,Sienna,XLE,Minivan
4754,Toyota,2014,Tacoma,4x2 PreRunner,Crew Cab Pickup
4755,Toyota,2014,Tacoma,NULL,Crew Cab Pickup
4756,Toyota,2014,Tacoma,NULL,Regular Cab Pickup
4757,Toyota,2014,Tacoma,4x2 PreRunner,Ext. Cab Pickup
4758,Toyota,2014,Tacoma,4X4,Ext. Cab Pickup
4759,Toyota,2014,Tundra,SR5,Crew Cab Pickup
4760,Toyota,2014,Tundra,SR5,Ext. Cab Pickup
4761,Toyota,2014,Tundra,1794 Edition,Crew Cab Pickup
4762,Toyota,2014,Tundra,Limited,Ext. Cab Pickup
4763,Toyota,2014,Tundra,SR,Regular Cab Pickup
4764,Toyota,2014,Venza,LE,CUV
4765,Toyota,2014,Venza,XLE,CUV
4766,Toyota,2014,Yaris,L,Hatchback
4767,Toyota,2014,Yaris,LE,Hatchback
4768,Toyota,2014,Yaris,SE,Hatchback
4769,Volkswagen,2014,Beetle,TDI,Coupe
4770,Volkswagen,2014,Beetle,2.5L w/Sunroof,Coupe
4771,Volkswagen,2014,Beetle,R-Line,Convertible
4772,Volkswagen,2014,Beetle,2.5L,Convertible
4773,Volkswagen,2014,Beetle,2.5L,Coupe
4774,Volkswagen,2014,CC,2.0T Executive,Sedan
4775,Volkswagen,2014,CC,Sport,Sedan
4776,Volkswagen,2014,Eos,Komfort,Convertible
4777,Volkswagen,2014,Golf,TDI 4-Door,Hatchback
4778,Volkswagen,2014,Golf,2.5L 4-Door,Hatchback
4779,Volkswagen,2014,GTI,Driver's Edition,Hatchback
4780,Volkswagen,2014,Jetta,S,Sedan
4781,Volkswagen,2014,Jetta,GLI Autobahn,Sedan
4782,Volkswagen,2014,Jetta,SE,Sedan
4783,Volkswagen,2014,Jetta,TDI,Sedan
4784,Volkswagen,2014,Jetta,SE,Sedan
4785,Volkswagen,2014,Jetta Hybrid,SEL Premium,Sedan
4786,Volkswagen,2014,Jetta SportWagen,TDI,Wagon
4787,Volkswagen,2014,Jetta SportWagen,SE,Wagon
4788,Volkswagen,2014,Passat,TDI SE,Sedan
4789,Volkswagen,2014,Passat,2.5L SE,Sedan
4790,Volkswagen,2014,Passat,TDI SEL Premium,Sedan
4791,Volkswagen,2014,Passat,2.5L SE,Sedan
4792,Volkswagen,2014,Passat,2.5L S,Sedan
4793,Volkswagen,2014,Tiguan,SEL,CUV
4794,Volkswagen,2014,Tiguan,SE,CUV
4795,Volkswagen,2014,Tiguan,S,CUV
4796,Subaru,2014,Impreza WRX,Limited,Hatchback
4797,Subaru,2014,Impreza WRX,STI,Sedan
4798,Subaru,2014,Legacy,2.5i,Sedan
4799,Subaru,2014,Legacy,2.5i Sport,Sedan
4800,Subaru,2014,Legacy,2.5i Premium,Sedan
4801,Subaru,2014,Legacy,2.5i,Sedan
4802,Subaru,2014,Legacy,2.5i Limited,Sedan
4803,Subaru,2014,Legacy,3.6R Limited,Sedan
4804,Subaru,2014,Outback,2.5i Premium,Wagon
4805,Subaru,2014,Outback,3.6 R Limited,Wagon
4806,Subaru,2014,Outback,2.5i,Wagon
4807,Subaru,2014,Outback,2.5i Limited,Wagon
4808,Subaru,2014,Outback,3.6R Limited,Wagon
4809,Subaru,2014,Tribeca,3.6R Limited,CUV
4810,Subaru,2014,XV Crosstrek,Touring,CUV
4811,Subaru,2014,XV Crosstrek,2.0i Limited,CUV
4812,Subaru,2014,XV Crosstrek,2.0i Premium,CUV
4813,Subaru,2014,XV Crosstrek,2.0i Premium,CUV
4814,Subaru,2014,XV Crosstrek,2.0i Limited,SUV
4815,Subaru,2014,XV Crosstrek Hybrid,NULL,CUV
4816,Tesla,2014,Model S,Performance,Sedan
4817,Toyota,2014,4Runner,SR5 Premium,SUV
4818,Toyota,2014,4Runner,Limited,SUV
4819,Toyota,2014,Avalon,XLE Touring,Sedan
4820,Toyota,2014,Avalon,Limited,Sedan
4821,Toyota,2014,Avalon,XLE Premium,Sedan
4822,Toyota,2014,Avalon Hybrid,XLE Touring,Sedan
4823,Toyota,2014,Camry,SE,Sedan
4824,Toyota,2014,Camry,LE,Sedan
4825,Toyota,2014,Camry,XLE,Sedan
4826,Toyota,2014,Camry Hybrid,LE,Sedan
4827,Toyota,2014,Camry Hybrid,XLE,Sedan
4828,Toyota,2014,Corolla,LE Eco Plus,Sedan
4829,Toyota,2014,Corolla,S Plus,Sedan
4830,Toyota,2014,Corolla,LE Premium,Sedan
4831,Toyota,2014,Corolla,L,Sedan
4832,Toyota,2014,FJ Cruiser,NULL,SUV
4833,Toyota,2014,Highlander,XLE,CUV
4834,Toyota,2014,Highlander,Limited,CUV
4835,Toyota,2014,Highlander Hybrid,Limited,CUV
4836,Toyota,2014,Land Cruiser,NULL,SUV
4837,Toyota,2014,Prius,Two,Hatchback
4838,Toyota,2014,Prius,Four,Hatchback
4839,Toyota,2014,Prius,Three,Hatchback
4840,Toyota,2014,Prius C,One,Hatchback
4841,Toyota,2014,Prius C,Four,Hatchback
4842,Toyota,2014,Prius Plug in,Advanced 1.8L 4-Cyl,Hatchback
4843,Toyota,2014,Prius V,Two,Hatchback
4844,Toyota,2014,Prius V,Five,Hatchback
4845,Toyota,2014,RAV4,XLE,CUV
4846,Ford,2016,F-150,XLT,Ext. Cab Pickup
4847,Ford,2016,F-150,XL,Ext. Cab Pickup
4848,Ford,2016,F-150,King Ranch,Crew Cab Pickup
4849,Ford,2016,F-150,Lariat,Ext. Cab Pickup
4850,Ford,2016,F-250 SD,XL,Regular Cab Pickup
4851,Ford,2016,F-250 SD,XL,Ext. Cab Pickup
4852,Ford,2016,F-250 SD,Lariat,Crew Cab Pickup
4853,Ford,2016,F-250 SD,XLT,Ext. Cab Pickup
4854,Ford,2016,F-250 SD,XLT,Crew Cab Pickup
4855,Ford,2016,F-350,Lariat,Crew Cab Pickup
4856,Ford,2016,F-350 SD,XL,Crew Cab Pickup
4857,Ford,2016,F-350 SD DRW,Lariat,Crew Cab Pickup
4858,Ford,2016,Fiesta,S,Sedan
4859,Ford,2016,Fiesta,SE,Sedan
4860,Ford,2016,Fiesta,SE,Hatchback
4861,Ford,2016,Fiesta,ST,Hatchback
4862,Ford,2016,Fiesta,Titanium,Sedan
4863,Ford,2016,Fiesta,Titanium,Hatchback
4864,Ford,2016,Fiesta,S,Hatchback
4865,Ford,2016,Flex,SEL,Wagon
4866,Ford,2016,Flex,Limited,CUV
4867,Ford,2016,Focus,SE,Hatchback
4868,Ford,2016,Focus,SE,Sedan
4869,Ford,2016,Focus,S,Sedan
4870,Ford,2016,Focus,ST,Hatchback
4871,Ford,2016,Focus,Titanium,Sedan
4872,Ford,2016,Focus,Titanium,Hatchback
4873,Ford,2016,Focus Electric,NULL,Hatchback
4874,Ford,2016,Fusion,SE,Sedan
4875,Ford,2016,Fusion,S,Sedan
4876,Ford,2016,Fusion,Titanium,Sedan
4877,Ford,2016,Fusion Energi,Titanium,Sedan
4878,Ford,2016,Fusion Hybrid,SE,Sedan
4879,Ford,2016,Mustang,EcoBoost Premium,Convertible
4880,Ford,2016,Mustang,V6,Coupe
4881,Ford,2016,Mustang,GT,Coupe
4882,Ford,2016,Mustang,GT Premium,Convertible
4883,Ford,2016,Mustang,EcoBoost Premium,Coupe
4884,Ford,2016,Mustang,V6,Convertible
4885,Ford,2016,Mustang,Shelby GT350,Coupe
4886,Ford,2016,Mustang,Shelby GT350,Coupe
4887,Ford,2016,Taurus,SEL,Sedan
4888,Ford,2016,Transit Connect,XL,Cargo Van
4889,Ford,2016,Transit Connect Van,XLT,Cargo Van
4890,Ford,2016,Transit Connect Wagon,Extended XL,Passenger Van
4891,Ford,2016,Transit Van,250 Medium Roof,Cargo Van
4892,Ford,2016,Transit Van,150 Low Roof,Cargo Van
4893,Ford,2016,Transit Wagon,350 Low Roof XL,Passenger Van
4894,GMC,2016,Acadia,SLE-1,CUV
4895,GMC,2016,Acadia,SLT-1,CUV
4896,Nissan,2014,Murano,SV,CUV
4897,Nissan,2014,Murano,S FWD,CUV
4898,Nissan,2014,Murano CrossCabriolet,NULL,Convertible
4899,Nissan,2014,NV Passenger,SL,Passenger Van
4900,Nissan,2014,NV1500 Cargo Standard Roof,S V6,Cargo Van
4901,Nissan,2014,NV200,SV,Minivan
4902,Nissan,2014,NV200 Cargo,S,Cargo Van
4903,Nissan,2014,NV3500 HD Cargo High Roof,SV V8,Cargo Van
4904,Nissan,2014,Pathfinder,SL,SUV
4905,Nissan,2014,Pathfinder,Platinum,SUV
4906,Nissan,2014,Pathfinder,S,SUV
4907,Nissan,2014,Pathfinder Hybrid,SL,SUV
4908,Nissan,2014,Quest,SV,Minivan
4909,Nissan,2014,Rogue,S,CUV
4910,Nissan,2014,Rogue,SV,CUV
4911,Nissan,2014,Rogue,SL,CUV
4912,Nissan,2014,Rogue Select,S,CUV
4913,Nissan,2014,Sentra,SR,Sedan
4914,Nissan,2014,Sentra,SV,Sedan
4915,Nissan,2014,Sentra,S,Sedan
4916,Nissan,2014,Sentra,SL,Sedan
4917,Nissan,2014,Titan,SV,Crew Cab Pickup
4918,Nissan,2014,Titan,PRO-4X,Ext. Cab Pickup
4919,Nissan,2014,Titan,SL,Crew Cab Pickup
4920,Nissan,2014,Titan,SV 4x2,Ext. Cab Pickup
4921,Nissan,2014,Versa,S,Sedan
4922,Nissan,2014,Versa,SL,Sedan
4923,Nissan,2014,Versa,1.6 S Plus,Sedan
4924,Nissan,2014,Versa Note,S Plus,Hatchback
4925,Nissan,2014,Versa Note,SV,Hatchback
4926,Nissan,2014,Versa Note,S,Hatchback
4927,Nissan,2014,Versa Note,SV,Hatchback
4928,Nissan,2014,Xterra,Pro-4X,SUV
4929,Porsche,2014,911,Carrera,Coupe
4930,Porsche,2014,911,Carrera S Cabriolet,Convertible
4931,Porsche,2014,911,Carrera 4S,Coupe
4932,Porsche,2014,911,Turbo S,Convertible
4933,Porsche,2014,Boxster,S,Roadster
4934,Porsche,2014,Boxster,NULL,Roadster
4935,Porsche,2014,Cayenne,NULL,SUV
4936,Porsche,2014,Cayenne,Diesel,SUV
4937,Porsche,2014,Cayenne,S Hybrid,SUV
4938,Porsche,2014,Cayenne,GTS,SUV
4939,Porsche,2014,Cayenne,S Hybrid,SUV
4940,Porsche,2014,Cayman,NULL,Coupe
4941,Porsche,2014,Cayman,S,Coupe
4942,Porsche,2014,Panamera,NULL,Hatchback
4943,Porsche,2014,Panamera,4S Executive,Hatchback
4944,Porsche,2014,Panamera E-Hybrid,S,Hatchback
4945,RAM,2014,1500,Sport,Crew Cab Pickup
4946,RAM,2014,1500,Tradesman,Regular Cab Pickup
4947,RAM,2014,1500,Laramie,Crew Cab Pickup
4948,RAM,2014,1500,Sport,Ext. Cab Pickup
4949,RAM,2014,1500,Express,Ext. Cab Pickup
4950,RAM,2014,2500,Big Horn,Crew Cab Pickup
4951,RAM,2014,2500,Tradesman,Regular Cab Pickup
4952,RAM,2014,2500,Laramie,Mega Cab Pickup
4953,RAM,2014,3500,Laramie,Crew Cab Pickup
4954,RAM,2014,3500,Laramie Limited,Mega Cab Pickup
4955,RAM,2014,CV,Tradesman,Cargo Van
4956,RAM,2014,ProMaster 1500,Cargo High Roof 136WB,Cargo Van
4957,RAM,2014,ProMaster 2500,Cargo High Roof 159WB,Cargo Van
4958,Saleen,2014,302 Mustang Label,302 Black Label,Coupe
4959,Saleen,2014,302 Mustang Label,302 White Label,Coupe
4960,Saleen,2014,570 Challenger Label,570 White Label,Coupe
4961,Saleen,2014,570 Challenger Label,570 Black Label,Coupe
4962,Saleen,2014,620 Camaro Label,620 Yellow Label,Coupe
4963,Saleen,2014,George Follmer Mustang,NULL,Coupe
4964,Scion,2014,FR-S,NULL,Coupe
4965,Scion,2014,FR-S,NULL,Coupe
4966,Scion,2014,iQ,NULL,Hatchback
4967,Scion,2014,tC,NULL,Coupe
4968,Scion,2014,tC,Series 10,Coupe
4969,Scion,2014,xB,NULL,Wagon
4970,Scion,2014,xD,NULL,Hatchback
4971,Smart,2014,Fortwo,Pure,Coupe
4972,Smart,2014,Fortwo Electric Drive,NULL,Convertible
4973,SRT,2014,Viper,GTS,Coupe
4974,Subaru,2014,BRZ,Limited,Coupe
4975,Subaru,2014,BRZ,Premium,Coupe
4976,Subaru,2014,BRZ,Premium,Coupe
4977,Subaru,2014,BRZ,Limited,Coupe
4978,Subaru,2014,Forester,2.0 XT Premium,CUV
4979,Subaru,2014,Forester,2.0 XT Touring,CUV
4980,Subaru,2014,Forester,2.5 i,CUV
4981,Subaru,2014,Forester,2.5 i Premium,CUV
4982,Subaru,2014,Forester,2.5i Limited,CUV
4983,Subaru,2014,Impreza,2.0i Sport Premium,Hatchback
4984,Subaru,2014,Impreza,2.0i Limited,Hatchback
4985,Subaru,2014,Impreza,2.0i Premium,Sedan
4986,Subaru,2014,Impreza,2.0i,Sedan
4987,Subaru,2014,Impreza,2.0i,Hatchback
4988,Subaru,2014,Impreza,2.0i Sport Premium,Hatchback
4989,Subaru,2014,Impreza WRX,NULL,Sedan
4990,Subaru,2014,Impreza WRX,Premium,Hatchback
4991,Subaru,2014,Impreza WRX,STI Limited,Sedan
4992,Subaru,2014,Impreza WRX,STI,Hatchback
4993,Subaru,2014,Impreza WRX,Premium,Sedan
4994,Subaru,2014,Impreza WRX,Limited,Sedan
4995,Subaru,2014,Impreza WRX,NULL,Hatchback
4996,Mazda,2014,CX-9,Touring,CUV
4997,Mazda,2014,CX-9,Grand Touring,CUV
4998,Mazda,2014,CX-9,Sport,CUV
4999,Mazda,2014,MAZDA2,Sport,Hatchback
5000,Mazda,2014,MAZDA2,Touring,Hatchback
5001,Mazda,2014,MAZDA3,i Touring,Hatchback
5002,Mazda,2014,MAZDA3,s Grand Touring,Hatchback
5003,Mazda,2014,MAZDA3,i Grand Touring,Sedan
5004,Mazda,2014,MAZDA3,s Touring,Sedan
5005,Mazda,2014,MAZDA3,i Sport,Sedan
5006,Mazda,2014,MAZDA3,i Sport,Hatchback
5007,Mazda,2014,MAZDA5,Grand Touring,Minivan
5008,Mazda,2014,MAZDA6,I Grand Touring,Sedan
5009,Mazda,2014,MAZDA6,i Touring,Sedan
5010,Mazda,2014,MAZDA6,i Sport,Sedan
5011,Mazda,2014,MX-5 Miata,Sport Soft Top,Roadster
5012,Mazda,2014,MX-5 Miata,Grand Touring Power Retractable Hard Top,Roadster
5013,Mercedes-Benz,2014,C-Class,C350,Coupe
5014,Mercedes-Benz,2014,C-Class,C250,Coupe
5015,Mercedes-Benz,2014,C-Class,C350,Sedan
5016,Mercedes-Benz,2014,C-Class,C250 Sport,Sedan
5017,Mercedes-Benz,2014,CL-Class,CL550,Coupe
5018,Mercedes-Benz,2014,CLA-Class,CLA250,Sedan
5019,Mercedes-Benz,2014,CLA-Class,CLA45 AMG,Sedan
5020,Mercedes-Benz,2014,CLS-Class,CLS550,Sedan
5021,Mercedes-Benz,2014,CLS-Class,CLS63 AMG S,Sedan
5022,Mercedes-Benz,2014,E-Class,E350,Sedan
5023,Mercedes-Benz,2014,E-Class,E350,Wagon
5024,Mercedes-Benz,2014,E-Class,E550,Sedan
5025,Mercedes-Benz,2014,E-Class,E350,Coupe
5026,Mercedes-Benz,2014,E-Class,E350,Convertible
5027,Mercedes-Benz,2014,E-Class,E400 Hybrid,Sedan
5028,Mercedes-Benz,2014,E-Class,E550,Convertible
5029,Mercedes-Benz,2014,E-Class,E550,Coupe
5030,Mercedes-Benz,2014,E-Class,E63 AMG S-Model,Sedan
5031,Mercedes-Benz,2014,E-Class,E350,Sedan
5032,Mercedes-Benz,2014,G-Class,G63 AMG,SUV
5033,Mercedes-Benz,2014,GL-Class,GL450,SUV
5034,Mercedes-Benz,2014,GLK-Class,GLK350,SUV
5035,Mercedes-Benz,2014,GLK-Class,GLK250 BlueTEC 4MATIC,SUV
5036,Mercedes-Benz,2014,M-Class,ML350,SUV
5037,Mercedes-Benz,2014,M-Class,ML350 BlueTEC,SUV
5038,Mercedes-Benz,2014,S-Class,S550,Sedan
5039,Mercedes-Benz,2014,SL-Class,SL550,Roadster
5040,Mercedes-Benz,2014,SLK-Class,SLK250,Roadster
5041,Mercedes-Benz,2014,SLK-Class,SLK350,Roadster
5042,Mercedes-Benz,2014,Sprinter 2500 Cargo,Standard Roof 144 in. WB,Cargo Van
5043,Mercedes-Benz,2014,Sprinter 2500 Crew Van,High Roof 144 in. WB,Passenger Van
5044,Mercedes-Benz,2014,Sprinter 2500 Passenger,Standard Roof 144 in. WB,Passenger Van
5045,Mini,2014,Cooper,S Roadster,Roadster
5046,Mini,2014,Cooper,S,Convertible
5047,Mini,2014,Cooper,Clubman,Hatchback
5048,Mini,2014,Cooper,Paceman,Hatchback
5049,Mini,2014,Cooper,Clubman S,Hatchback
5050,Mini,2014,Cooper,Paceman S,Hatchback
5051,Mini,2014,Cooper,NULL,Convertible
5052,Mini,2014,Cooper,Coupe,Coupe
5053,Mini,2014,Cooper,S Coupe,Coupe
5054,Mini,2014,Cooper,S,Hatchback
5055,Mini,2014,Countryman,NULL,CUV
5056,Mini,2014,Countryman,S ALL4,CUV
5057,Mini,2014,Countryman,S,CUV
5058,Mini,2014,Hardtop,Cooper,Hatchback
5059,Mitsubishi,2014,Lancer,ES CVT,Sedan
5060,Mitsubishi,2014,Lancer,RALLIART,Sedan
5061,Mitsubishi,2014,Lancer Evolution,GSR,Sedan
5062,Mitsubishi,2014,Lancer Sportback,GT,Wagon
5063,Mitsubishi,2014,Lancer Sportback,GT,Wagon
5064,Mitsubishi,2014,Mirage,ES CVT,Hatchback
5065,Mitsubishi,2014,Mirage,DE CVT,Hatchback
5066,Mitsubishi,2014,Outlander,ES FWD,CUV
5067,Mitsubishi,2014,Outlander,GT S-AWC V6,CUV
5068,Mitsubishi,2014,Outlander Sport,ES FWD (5MT),CUV
5069,Mitsubishi,2014,Outlander Sport,SE FWD(CVT),CUV
5070,Nissan,2014,370Z,NULL,Coupe
5071,Nissan,2014,370Z,Touring,Coupe
5072,Nissan,2014,370Z Roadster,Touring,Roadster
5073,Nissan,2014,Altima,2.5 S,Sedan
5074,Nissan,2014,Altima,2.5 SV,Sedan
5075,Nissan,2014,Altima,3.5 SL,Sedan
5076,Nissan,2014,Armada,Platinum,SUV
5077,Nissan,2014,Cube,SL,Wagon
5078,Nissan,2014,Cube,SL,Wagon
5079,Nissan,2014,Frontier,S,Ext. Cab Pickup
5080,Nissan,2014,Frontier,SV 4-Cylinder,Ext. Cab Pickup
5081,Nissan,2014,Frontier,Pro-4X,Crew Cab Pickup
5082,Nissan,2014,Frontier,SV V6,Crew Cab Pickup
5083,Nissan,2014,GT-R,Premium,Coupe
5084,Nissan,2014,Juke,SV,CUV
5085,Nissan,2014,Juke,S,CUV
5086,Nissan,2014,Juke,SL,CUV
5087,Nissan,2014,Juke,S,CUV
5088,Nissan,2014,LEAF,S,Hatchback
5089,Nissan,2014,LEAF,SL,Hatchback
5090,Nissan,2014,Maxima,S,Sedan
5091,Nissan,2014,Maxima,SV,Sedan
5092,Nissan,2014,Maxima,SV,Sedan
5093,Nissan,2014,Maxima,3.5 SV,Sedan
5094,Nissan,2014,Maxima,3.5 SV,Sedan
5095,Nissan,2014,Murano,LE,CUV
5096,Hyundai,2014,Sonata Hybrid,Limited,Sedan
5097,Hyundai,2014,Tucson,SE,CUV
5098,Hyundai,2014,Tucson,Limited,CUV
5099,Hyundai,2014,Tucson,GLS,CUV
5100,Hyundai,2014,Veloster,Turbo,Hatchback
5101,Hyundai,2014,Veloster,NULL,Hatchback
5102,Infiniti,2014,Q50,S 3.7,Sedan
5103,Infiniti,2014,Q50,3.7,Sedan
5104,Infiniti,2014,Q50 Hybrid,Sport,Sedan
5105,Infiniti,2014,Q60,Journey,Coupe
5106,Infiniti,2014,Q60,NULL,Convertible
5107,Infiniti,2014,Q60,IPL,Coupe
5108,Infiniti,2014,Q60,NULL,Convertible
5109,Infiniti,2014,Q70,5.6,Sedan
5110,Infiniti,2014,Q70 Hybrid,NULL,Sedan
5111,Infiniti,2014,QX50,Journey,CUV
5112,Infiniti,2014,QX60,3.5 AWD,CUV
5113,Infiniti,2014,QX60 Hybrid,AWD,CUV
5114,Infiniti,2014,QX70,V6 AWD,CUV
5115,Infiniti,2014,QX80,AWD,SUV
5116,Jaguar,2014,F-Type,S,Roadster
5117,Jaguar,2014,F-Type,V8 S,Roadster
5118,Jaguar,2014,XF,3,Sedan
5119,Jaguar,2014,XJ,NULL,Sedan
5120,Jaguar,2014,XK,Touring,Coupe
5121,Jaguar,2014,XK,NULL,Convertible
5122,Jaguar,2014,XK,NULL,Coupe
5123,Jaguar,2014,XK,R,Convertible
5124,Jeep,2014,Cherokee,Latitude,CUV
5125,Jeep,2014,Cherokee,Sport,CUV
5126,Jeep,2014,Cherokee,Limited,CUV
5127,Jeep,2014,Cherokee,Trailhawk,CUV
